3183
2,1367384923
3,1367388880
4,1367394496
5,1367398635
5,1367411235
3,1367418280
3,1367447680
6,1367458819
7,1367460914
7,1367462714
8,1367468678
9,1367473520
10,1367477027
3,1367477080
10,1367480628
7,1367480714
11,1367486160
12,1367486166
13,1367486400
11,1367487962
12,1367487968
13,1367488203
12,1367488206
12,1367488326
13,1367488560
14,1367488618
15,1367488742
14,1367488858
15,1367488985
13,1367490363
16,1367490475
16,1367490718
13,1367490720
13,1367491921
6,1367500759
6,1367501839
6,1367503279
3,1367506480
17,1367507716
18,1367517222
19,1367518702
17,1367520316
17,1367520352
20,1367522323
21,1367526313
21,1367527513
18,1367528439
18,1367528439
18,1367531164
22,1367533336
7,1367533814
6,1367533879
3,1367535880
7,1367537414
21,1367547013
8,1367555078
8,1367555379
17,1367559952
17,1367563552
23,1367565254
3,1367565280
9,1367567163
5,1367572935
11,1367575440
12,1367575446
11,1367576521
12,1367576888
14,1367577178
15,1367577302
14,1367577421
15,1367577785
18,1367577964
21,1367584249
19,1367591307
6,1367592739
24,1367593502
21,1367593849
25,1367594387
3,1367594680
17,1367597841
21,1367597888
21,1367598788
26,1367600919
26,1367600919
18,1367604442
27,1367610972
27,1367611244
27,1367611244
24,1367614834
28,1367617778
18,1367617790
28,1367617899
29,1367619446
14,1367620123
15,1367620125
18,1367620491
6,1367620565
30,1367621805
6,1367621825
15,1367621925
14,1367621925
30,1367622048
14,1367622283
15,1367622288
31,1367623720
14,1367623966
15,1367623966
3,1367626357
5,1367629964
6,1367632086
8,1367636256
6,1367639645
21,1367640188
6,1367640545
6,1367641445
32,1367642530
18,1367654691
9,1367655431
3,1367655757
18,1367656491
18,1367667291
18,1367667291
4,1367674450
33,1367674982
3,1367685157
3,1367714557
29,1367717546
8,1367727456
24,1367736302
24,1367742002
3,1367743957
23,1367747236
22,1367747564
17,1367765289
5,1367771264
22,1367771264
3,1367773358
24,1367798102
24,1367809210
34,1367810110
34,1367810711
34,1367811011
34,1367811311
34,1367811611
34,1367811910
34,1367812211
34,1367812511
34,1367812827
34,1367813111
34,1367813428
24,1367816702
24,1367818250
35,1367818986
24,1367819200
24,1367819226
24,1367819227
35,1367819286
24,1367820200
34,1367820200
34,1367820414
24,1367821210
24,1367821211
24,1367822711
24,1367822711
24,1367823400
24,1367849402
3,1367878663
37,1367881024
35,1367883290
35,1367883290
35,1367883296
35,1367883365
35,1367883365
35,1367883365
35,1367883365
35,1367883365
35,1367883365
35,1367883590
35,1367883590
35,1367883596
24,1367883653
35,1367883665
35,1367883665
35,1367883665
35,1367883665
35,1367883665
35,1367883665
24,1367883902
24,1367884502
38,1367884657
39,1367884684
40,1367884698
41,1367884699
38,1367884778
39,1367884806
40,1367884821
41,1367884821
3,1367884963
11,1367885002
12,1367885090
42,1367885097
43,1367885098
44,1367885107
45,1367885136
46,1367885176
47,1367885178
37,1367885292
48,1367885312
50,1367885500
43,1367885579
44,1367885591
45,1367885618
47,1367885660
11,1367886084
12,1367886292
51,1367886298
30,1367886298
34,1367886302
14,1367886513
15,1367886547
52,1367886576
24,1367886602
51,1367886779
30,1367886779
37,1367887092
34,1367887202
14,1367887474
34,1367887502
15,1367887510
52,1367887537
34,1367887802
34,1367888102
35,1367888197
35,1367888197
35,1367888197
35,1367888197
35,1367888197
34,1367888401
35,1367888497
35,1367888497
35,1367888497
35,1367888497
35,1367888497
34,1367888702
18,1367888775
34,1367889002
34,1367889302
34,1367889601
34,1367889901
34,1367890202
8,1367890292
34,1367890502
34,1367890802
34,1367891101
34,1367891402
34,1367891702
34,1367892002
4,1367892033
34,1367892301
34,1367892601
34,1367892902
34,1367893202
39,1367893204
40,1367893218
41,1367893218
39,1367893325
40,1367893340
41,1367893340
34,1367893502
34,1367893801
34,1367894102
34,1367894402
34,1367894702
34,1367895001
34,1367895301
34,1367895601
34,1367895902
34,1367896202
34,1367896501
34,1367896801
34,1367897102
34,1367897402
34,1367897703
34,1367898002
34,1367898301
34,1367898601
34,1367898902
34,1367899202
34,1367899503
34,1367899802
34,1367900101
8,1367900133
34,1367900401
34,1367900702
34,1367901002
34,1367901302
34,1367901602
53,1367901721
34,1367901901
34,1367902202
3,1367902363
34,1367902502
34,1367902801
34,1367903101
5,1367903306
34,1367903402
34,1367903702
